"UniqueID","GROUPID","block","REC","DET","ADL","MDL","DENTR","LAM","AVL","MVL","VENTR"
"CPS2-ASU-T67-Warmup-257.9493","1067","Warmup","0.732018726060434","1.55038759689922","2","2","1.38629436111989","0","NaN","1","0"
"CPS2-ASU-T67-Warmup-786.0806","1067","Warmup","0.794438927507448","1.42857142857143","2","2","1.38629436111989","9.9273607748184","2","2","3.71357206670431"
"CPS2-ASU-T68-ExpBlock1-12.9103","1068","ExpBlock1","1.22854305575259","3.23325635103926","2","2","2.63905732961526","11.13074204947","2","2","4.14313472639154"
"CPS2-ASU-T68-ExpBlock2-39.306999999999995","1068","ExpBlock2","0.556107249255213","0","NaN","1","0","1.51975683890578","2","2","1.6094379124341"
"CPS2-ASU-T68-Warmup-135.6575","1068","Warmup","6.44630444034615","12.0598591549296","2.02962962962963","3","5.59537051041251","39.1891891891892","2.07142857142857","3","6.80659125296601"
"CPS2-ASU-T68-Warmup-220.5949","1068","Warmup","0.153213221733579","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T68-Warmup-28.8189","1068","Warmup","22.4428997020854","41.9748403818193","2.42159008023341","7","7.88010463667421","69.9738903394256","3.21324578932344","8","8.07634191189185"
"CPS2-ASU-T68-Warmup-486.9749","1068","Warmup","0.502198893460065","0","NaN","1","0","0.967741935483871","2","2","1.09861228866811"
"CPS2-ASU-T69-ExpBlock1-12.2483","1069","ExpBlock1","0.207121577528727","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T69-ExpBlock1-147.7265","1069","ExpBlock1","2.35778124556675","3.73044524669073","2.06666666666667","3","3.39474864563597","9.95850622406639","2","2","4.56434819146784"
"CPS2-ASU-T69-ExpBlock1-254.4318","1069","ExpBlock1","1.40445453255781","2.82828282828283","2","2","2.63905732961526","1.27388535031847","2","2","2.07944154167984"
"CPS2-ASU-T69-ExpBlock2-389.4383","1069","ExpBlock2","0.825649028230955","0","NaN","1","0","2.12264150943396","2","2","2.19722457733622"
"CPS2-ASU-T69-ExpBlock2-639.5672","1069","ExpBlock2","0.42275500070932","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T69-ExpBlock2-8.8849","1069","ExpBlock2","0.99872322315222","1.70454545454545","2","2","1.79175946922805","6.80412371134021","2","2","3.49650756146648"
"CPS2-ASU-T69-Warmup-318.7303","1069","Warmup","1.22570577386863","0.462962962962963","2","2","0.693147180559945","9.73451327433628","2","2","4.00733318523247"
"CPS2-ASU-T69-Warmup-447.4324","1069","Warmup","0.712157752872748","1.59362549800797","2","2","1.38629436111989","5.46875","2","2","3.04452243772342"
"CPS2-ASU-T69-Warmup-48.317","1069","Warmup","1.45836288835296","4.66926070038911","2","2","3.17805383034795","14.2967542503864","2.3125","3","4.36283089798804"
"CPS2-ASU-T70-ExpBlock1-339.9995","1070","ExpBlock1","8.44375088665059","15.8266129032258","2.14090909090909","4","6.07263378557729","22.9977484721775","2","2","6.57228254269403"
"CPS2-ASU-T70-ExpBlock1-47.7411","1070","ExpBlock1","0.391544899985814","1.44927536231884","2","2","0.693147180559945","1.1070110701107","2","2","1.09861228866811"
"CPS2-ASU-T70-ExpBlock1-560.3059","1070","ExpBlock1","1.61725067385445","2.10526315789474","2","2","2.484906649788","2.7027027027027","2","2","2.94443897916644"
"CPS2-ASU-T70-ExpBlock1-683.1185","1070","ExpBlock1","0.238331678252234","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T70-ExpBlock1-799.7919","1070","ExpBlock1","2.17619520499362","5.21512385919166","2","2","3.68887945411393","8.44444444444444","2","2","4.33073334028632"
"CPS2-ASU-T70-ExpBlock2-13.529000000000002","1070","ExpBlock2","0.754716981132076","2.25563909774436","2","2","1.79175946922805","0","NaN","1","0"
"CPS2-ASU-T70-ExpBlock2-131.7903","1070","ExpBlock2","2.14782238615406","5.15191545574637","2.05263157894737","3","3.63237202242901","14.7752808988764","2.13821138211382","3","4.80038053787822"
"CPS2-ASU-T70-ExpBlock2-384.8341","1070","ExpBlock2","5.1014328273514","7.00778642936596","2.03225806451613","3","4.81697404466062","20.9218021750388","2.0987012987013","3","5.94420816716374"
"CPS2-ASU-T70-ExpBlock2-479.9568","1070","ExpBlock2","2.07121577528727","4.24657534246575","2.06666666666667","3","3.39474864563597","9.03823870220162","2","2","4.3567088266896"
"CPS2-ASU-T70-ExpBlock2-785.1374","1070","ExpBlock2","0.953326713008937","1.19047619047619","2","2","1.38629436111989","4.26439232409382","2","2","2.99573227355399"
"CPS2-ASU-T70-Warmup-604.4705","1070","Warmup","1.73925379486452","1.95758564437194","2","2","2.484906649788","7.37265415549598","2","2","4.00733318523247"
"CPS2-ASU-T71-ExpBlock1-39.7174","1071","ExpBlock1","0.783089799971627","0.72463768115942","2","2","0.693147180559945","1.71149144254279","2","2","1.94591014905531"
"CPS2-ASU-T71-ExpBlock2-105.4165","1071","ExpBlock2","1.16896013618953","1.94174757281553","2","2","2.07944154167984","0","NaN","1","0"
"CPS2-ASU-T71-ExpBlock2-208.2076","1071","ExpBlock2","1.38743084125408","3.2719836400818","2","2","2.77258872223978","3.37620578778135","2","2","3.04452243772342"
"CPS2-ASU-T71-ExpBlock2-313.8479","1071","ExpBlock2","0.0766066108667896","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T71-ExpBlock2-411.346","1071","ExpBlock2","2.84295644772308","8.98203592814371","2.14285714285714","3","4.41871664870864","26.6960352422907","2.66960352422907","4","5.38732287796187"
"CPS2-ASU-T71-ExpBlock2-546.132","1071","ExpBlock2","0.366009363030217","1.55038759689922","2","2","0.693147180559945","2.67175572519084","2","2","1.94591014905531"
"CPS2-ASU-T71-ExpBlock2-664.3794","1071","ExpBlock2","1.45268832458505","0.390625","2","2","0.693147180559945","5.42635658914729","2","2","3.55534806148941"
"CPS2-ASU-T71-Warmup-58.9183","1071","Warmup","2.14498510427011","3.17460317460317","2","2","3.17805383034795","9.89876265466817","2","2","4.47733681447821"
"CPS2-ASU-T72-ExpBlock1-37.1605","1072","ExpBlock1","5.42772024400624","11.3957135389441","2.03738317757009","3","5.36217588252629","15.7869012707722","2.4377358490566","4","5.53661025699037"
"CPS2-ASU-T72-Warmup-335.7608","1072","Warmup","3.35082990495106","6.85859441151566","2.025","3","4.3794319284462","9.09436834094368","2.32038834951456","3","4.61536220525144"
"CPS2-ASU-T72-Warmup-55.278999999999996","1072","Warmup","0.712157752872748","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T74-ExpBlock1-206.6555","1074","ExpBlock1","0.899418357213789","2.52365930599369","2","2","2.07944154167984","5.11111111111111","2","2","3.13549421592915"
"CPS2-ASU-T74-ExpBlock1-44.5138","1074","ExpBlock1","3.02454248829621","5.62851782363977","2","2","4.0943445622221","18.8907422852377","2.16746411483254","3","5.32876296622252"
"CPS2-ASU-T74-ExpBlock2-13.7874","1074","ExpBlock2","2.55639097744361","6.21531631520533","2","2","4.02535169073515","17.4081237911025","2","2","5.19295685089021"
"CPS2-ASU-T74-Warmup-22.5886","1074","Warmup","5.63767910341892","10.5686965274283","2.07920792079208","3","5.30076866121941","14.5754716981132","2","2","5.73334127689775"
"CPS2-ASU-T74-Warmup-547.398","1074","Warmup","1.62859980139027","2.78745644599303","2","2","2.77258872223978","16.4073550212164","2","2","4.75359019110637"
"CPS2-ASU-T74-Warmup-650.3296","1074","Warmup","10.1943538090509","18.2298914556081","2.10610932475884","4","6.42231364502483","37.4798711755233","2.2487922705314","4","7.09972873994813"
"CPS2-ASU-T75-ExpBlock1-189.8623","1075","ExpBlock1","1.79316215065967","5.37974683544304","2","2","3.52636052461616","13.0065359477124","2.31395348837209","3","4.43511908257278"
"CPS2-ASU-T75-ExpBlock1-410.8726","1075","ExpBlock1","17.4776564051639","28.8798701298701","2.16423357664234","5","7.38624993568434","61.6240266963293","2.59224598930481","5","7.9442655565357"
"CPS2-ASU-T75-ExpBlock1-697.8223","1075","ExpBlock1","1.09235352532274","1.55844155844156","2","2","1.79175946922805","13.3204633204633","2","2","4.23410650459726"
"CPS2-ASU-T75-ExpBlock1-825.5773","1075","ExpBlock1","0.950489431124982","0.597014925373134","2","2","0.693147180559945","1.4957264957265","2","2","1.94591014905531"
"CPS2-ASU-T75-ExpBlock2-107.5902","1075","ExpBlock2","0.173074194921265","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T75-ExpBlock2-15.9152","1075","ExpBlock2","0.479500638388424","0","NaN","1","0","2.98013245033113","2","2","2.19722457733622"
"CPS2-ASU-T75-ExpBlock2-660.5196","1075","ExpBlock2","2.80323450134771","4.8582995951417","2","2","3.87120101090789","21.4986619090098","2.19090909090909","3","5.37880397991883"
"CPS2-ASU-T75-Warmup-243.3183","1075","Warmup","0.434104128245141","0","NaN","1","0","1.3986013986014","2","2","1.38629436111989"
"CPS2-ASU-T75-Warmup-375.7482","1075","Warmup","1.02425876010782","2.77008310249307","2","2","2.30258509299405","15.587044534413","2.2","3","4.23322402873327"
"CPS2-ASU-T75-Warmup-96.243","1075","Warmup","0.215633423180593","2.63157894736842","2","2","0.693147180559945","0","NaN","1","0"
"CPS2-ASU-T76-ExpBlock1-17.8815","1076","ExpBlock1","0.825649028230955","2.74914089347079","2","2","2.07944154167984","0","NaN","1","0"
"CPS2-ASU-T76-ExpBlock1-188.7535","1076","ExpBlock1","0.212796141296638","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T76-ExpBlock1-690.48","1076","ExpBlock1","1.71371825790892","6.45695364238411","2.05263157894737","3","3.63237202242901","20.8955223880597","2.38759689922481","4","4.81190481651756"
"CPS2-ASU-T76-ExpBlock2-321.7393","1076","ExpBlock2","1.13491275358207","3","2","2","2.484906649788","0","NaN","1","0"
"CPS2-ASU-T76-ExpBlock2-497.0889","1076","ExpBlock2","0.601503759398496","0.943396226415094","2","2","0.693147180559945","6.3768115942029","2","2","3.09104245335832"
"CPS2-ASU-T76-ExpBlock2-574.2697","1076","ExpBlock2","1.76478933182012","5.30546623794212","2.2","3","3.38592616834607","10.9271523178808","3.23529411764706","4","3.905109414687"
"CPS2-ASU-T76-ExpBlock2-69.7638","1076","ExpBlock2","1.96056178181302","4.34153400868307","2","2","3.40119738166215","16.2621359223301","2.16129032258065","3","4.80706402947893"
"CPS2-ASU-T76-ExpBlock2-725.9037","1076","ExpBlock2","0.502198893460065","2.25988700564972","2","2","1.38629436111989","0","NaN","1","0"
"CPS2-ASU-T77-ExpBlock1-269.4914","1077","ExpBlock1","1.46971201588878","1.93050193050193","2","2","2.30258509299405","5.22273425499232","2","2","3.52636052461616"
"CPS2-ASU-T77-ExpBlock1-472.51","1077","ExpBlock1","0.760391544899986","2.23880597014925","2","2","1.79175946922805","4.73815461346633","2.23529411764706","3","2.81639736607965"
"CPS2-ASU-T77-ExpBlock2-32.8232","1077","ExpBlock2","1.33068520357498","3.41151385927505","2","2","2.77258872223978","5.64784053156146","2","2","3.52636052461616"
"CPS2-ASU-T77-ExpBlock2-637.2994","1077","ExpBlock2","1.2597531564761","1.8018018018018","2","2","2.07944154167984","5.37261698440208","2","2","3.43398720448515"
"CPS2-ASU-T78-ExpBlock1-128.4477","1078","ExpBlock1","1.62859980139027","3.65853658536585","2.1","3","2.98659885085083","2.97029702970297","2","2","3.04452243772342"
"CPS2-ASU-T78-ExpBlock1-24.5199","1078","ExpBlock1","0.808625336927224","1.40350877192982","2","2","1.38629436111989","5.26315789473684","2","2","3.09104245335832"
"CPS2-ASU-T78-ExpBlock1-653.2255","1078","ExpBlock1","0.978862249964534","1.15942028985507","2","2","1.38629436111989","3.34728033472803","2","2","2.77258872223978"
"CPS2-ASU-T78-ExpBlock2-12.3534","1078","ExpBlock2","3.8672152078309","5.06236243580337","2.02941176470588","3","4.21647758685343","17.9144385026738","2","2","5.59098698051086"
"CPS2-ASU-T78-ExpBlock2-240.234","1078","ExpBlock2","0.360334799262307","0","NaN","1","0","1.15384615384615","2","2","1.09861228866811"
"CPS2-ASU-T78-ExpBlock2-648.6032","1078","ExpBlock2","1.11221449851043","1.02040816326531","2","2","1.38629436111989","4.38095238095238","2","2","3.13549421592915"
"CPS2-ASU-T78-Warmup-34.7697","1078","Warmup","0.58164278621081","0.975609756097561","2","2","0.693147180559945","3.25443786982249","2","2","2.39789527279837"
"CPS2-ASU-T78-Warmup-823.6593","1078","Warmup","0.4114058731735","0","NaN","1","0","5.75539568345324","2","2","2.77258872223978"
"CPS2-ASU-T80-ExpBlock1-18.2551","1080","ExpBlock1","2.23294084267272","4.8284625158831","2","2","3.63758615972639","9.34782608695652","2","2","4.4543472962535"
"CPS2-ASU-T80-ExpBlock2-13.5387","1080","ExpBlock2","0.686622215917151","0","NaN","1","0","8","2","2","3.40119738166215"
"CPS2-ASU-T80-ExpBlock2-465.19","1080","ExpBlock2","2.14498510427011","2.38095238095238","2","2","2.89037175789616","9.22384701912261","2","2","4.40671924726424"
"CPS2-ASU-T80-ExpBlock2-752.1152","1080","ExpBlock2","2.38899134629025","5.34441805225653","2.04545454545455","3","3.77963148256311","19.6923076923077","2.56","3","4.9914088948318"
"CPS2-ASU-T80-ExpBlock2-93.8187","1080","ExpBlock2","0.295077315931338","0","NaN","1","0","4.64135021097046","2","2","2.39789527279837"
"CPS2-ASU-T80-Warmup-281.5356","1080","Warmup","0.635551142005958","0","NaN","1","0","4.76190476190476","2","2","2.83321334405622"
"CPS2-ASU-T80-Warmup-40.9225","1080","Warmup","1.15477372676975","1.96560196560197","2","2","2.07944154167984","2.59259259259259","2","2","2.63905732961526"
"CPS2-ASU-T80-Warmup-509.6865","1080","Warmup","1.58320329124699","2.5089605734767","2","2","2.63905732961526","5.64399421128799","2","2","3.66356164612964"
"CPS2-ASU-T83-ExpBlock1-22.9045","1083","ExpBlock1","0.292240034047383","0","NaN","1","0","2.54237288135593","2","2","1.79175946922805"
"CPS2-ASU-T83-ExpBlock1-393.5942","1083","ExpBlock1","1.34487161299475","4.64135021097046","2","2","3.09104245335832","10.2141680395387","2","2","4.12713438504509"
"CPS2-ASU-T83-ExpBlock1-763.4354","1083","ExpBlock1","2.65002127961413","2.14132762312634","2","2","2.99573227355399","19.6813495782568","2","2","5.34710753071749"
"CPS2-ASU-T83-ExpBlock2-265.5606","1083","ExpBlock2","1.85558235210668","2.14067278287462","2","2","2.63905732961526","12.579415501906","2","2","4.59511985013461"
"CPS2-ASU-T83-ExpBlock2-526.9487","1083","ExpBlock2","0.536246276067527","1.05820105820106","2","2","0.693147180559945","2.48447204968944","2","2","2.07944154167984"
"CPS2-ASU-T83-ExpBlock2-640.7824","1083","ExpBlock2","3.08696268974323","5.42279411764706","2.03448275862069","3","4.05692057400192","17.6085176085176","2","2","5.37063802812765"
"CPS2-ASU-T83-Warmup-134.6754","1083","Warmup","0.0851184565186551","0","NaN","1","0","1.84049079754601","2","2","1.09861228866811"
"CPS2-ASU-T83-Warmup-279.8639","1083","Warmup","1.88111788906228","2.11161387631976","2","2","2.63905732961526","6.90954773869347","2","2","4.00733318523247"
"CPS2-ASU-T84-ExpBlock1-32.537","1084","ExpBlock1","1.03844516952759","3.27868852459016","2","2","2.484906649788","6.4128256513026","2","2","3.46573590279972"
"CPS2-ASU-T84-ExpBlock1-382.7958","1084","ExpBlock1","0.692296779685062","0.819672131147541","2","2","0.693147180559945","1.3262599469496","2","2","1.6094379124341"
"CPS2-ASU-T84-ExpBlock1-546.4505","1084","ExpBlock1","1.04128245141155","0.545702592087312","2","2","0.693147180559945","4.6","2","2","3.13549421592915"
"CPS2-ASU-T84-ExpBlock1-657.3717","1084","ExpBlock1","0.836998155766775","0","NaN","1","0","0.700934579439252","2","2","1.09861228866811"
"CPS2-ASU-T84-ExpBlock1-808.8721","1084","ExpBlock1","0.453965101432827","1.25","2","2","0.693147180559945","0","NaN","1","0"
"CPS2-ASU-T84-ExpBlock2-10.2668","1084","ExpBlock2","0.50503617534402","1.12359550561798","2","2","0.693147180559945","0","NaN","1","0"
"CPS2-ASU-T84-ExpBlock2-124.0966","1084","ExpBlock2","3.12952191800255","5.34904805077063","2.03448275862069","3","4.05692057400192","8.1715210355987","2","2","4.61512051684126"
"CPS2-ASU-T84-ExpBlock2-343.8169","1084","ExpBlock2","1.60022698255072","4.60992907801418","2","2","3.25809653802149","10.1865136298422","2","2","4.26267987704132"
"CPS2-ASU-T84-ExpBlock2-546.016","1084","ExpBlock2","1.81869768761526","5.14820592823713","2.0625","3","3.45964709709301","16.9250645994832","2","2","4.87519732320114"
"CPS2-ASU-T84-ExpBlock2-720.8956","1084","ExpBlock2","0.272379060859696","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T84-Warmup-17.8285","1084","Warmup","1.42715278762945","1.98807157057654","2","2","2.30258509299405","5.9748427672956","2","2","3.63758615972639"
"CPS2-ASU-T84-Warmup-251.1933","1084","Warmup","0.173074194921265","0","NaN","1","0","3.60824742268041","2","2","1.94591014905531"
"CPS2-ASU-T84-Warmup-329.13699999999994","1084","Warmup","0.961838558660803","0.589970501474926","2","2","0.693147180559945","2.54237288135593","2","2","2.484906649788"
"CPS2-ASU-T86-ExpBlock1-254.0","1086","ExpBlock1","0.2468435239041","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T86-ExpBlock1-658.0","1086","ExpBlock1","2.9621222868492","4.69348659003831","2.04166666666667","3","3.86699590373666","6.96686491079014","2","2","4.40671924726424"
"CPS2-ASU-T86-ExpBlock1-9.0","1086","ExpBlock1","1.44985104270109","1.17416829745597","2","2","1.79175946922805","0","NaN","1","0"
"CPS2-ASU-T86-ExpBlock2-13.0","1086","ExpBlock2","1.2597531564761","2.7027027027027","2","2","2.484906649788","1.90641247833622","2","2","2.39789527279837"
"CPS2-ASU-T86-ExpBlock2-684.0","1086","ExpBlock2","0.939140303589162","0.604229607250755","2","2","0.693147180559945","5.17241379310345","2","2","3.17805383034795"
"CPS2-ASU-T86-Warmup-233.7122","1086","Warmup","1.42999006951341","2.77777777777778","2","2","2.63905732961526","4.3956043956044","2","2","3.3322045101752"
"CPS2-ASU-T86-Warmup-26.1068","1086","Warmup","1.65413533834586","4.80274442538594","2","2","3.3322045101752","3.35195530726257","2","2","3.17805383034795"
"CPS2-ASU-T86-Warmup-342.2277","1086","Warmup","10.6625053199035","21.9265566790846","2.15706806282722","5","6.62086101137313","31.5343099460293","2.58044164037855","5","6.78628703731489"
"CPS2-ASU-T86-Warmup-545.6746","1086","Warmup","1.75060292240034","2.59319286871961","2","2","2.77258872223978","7.6","2.375","3","3.85098884820437"
"CPS2-ASU-T87-ExpBlock1-10.9311","1087","ExpBlock1","0.442615973897007","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T87-ExpBlock1-249.0286","1087","ExpBlock1","6.31862675556817","11.8545127974854","2.03076923076923","3","5.55751887095961","35.0423728813559","2.15645371577575","3","6.62955352276321"
"CPS2-ASU-T87-ExpBlock1-490.2441","1087","ExpBlock1","0.627039296354093","0.904977375565611","2","2","0.693147180559945","1.41242937853107","2","2","1.6094379124341"
"CPS2-ASU-T87-ExpBlock2-453.0712","1087","ExpBlock2","2.35494396368279","5.78313253012048","2","2","3.87120101090789","11.0072689511942","2","2","4.66343909411207"
"CPS2-ASU-T87-ExpBlock2-603.5832","1087","ExpBlock2","8.92041424315506","15.998727735369","2.07851239669421","4","6.17396728891525","26.853829722307","2.19725343320849","4","6.65991102487888"
"CPS2-ASU-T87-ExpBlock2-64.7616","1087","ExpBlock2","1.79883671442758","6.94006309148265","2.0952380952381","3","3.72889893735806","8.60495436766623","2","2","4.18965474202643"
"CPS2-ASU-T87-ExpBlock2-687.2636","1087","ExpBlock2","2.60462476947085","5.66448801742919","2","2","3.95124371858143","10.2759276879163","2","2","4.68213122712422"
"CPS2-ASU-T87-Warmup-210.467","1087","Warmup","1.12072634416229","1.0126582278481","2","2","1.38629436111989","4.92424242424242","2","2","3.25809653802149"
"CPS2-ASU-T87-Warmup-66.5006","1087","Warmup","0.836998155766775","0.677966101694915","2","2","0.693147180559945","7.00934579439252","3","3","2.99573227355399"
"CPS2-ASU-T87-Warmup-748.0751","1087","Warmup","3.28840970350404","6.64365832614323","2.08108108108108","3","4.29641339623065","15.015479876161","2","2","5.26785815906333"
"CPS2-ASU-T89-ExpBlock1-107.1775","1089","ExpBlock1","0.706483189104838","3.21285140562249","2","2","2.07944154167984","0","NaN","1","0"
"CPS2-ASU-T89-ExpBlock1-607.3013","1089","ExpBlock1","0.33479926230671","0","NaN","1","0","4.38247011952191","2","2","2.39789527279837"
"CPS2-ASU-T89-ExpBlock1-797.2819999999999","1089","ExpBlock1","5.38516101574691","10.9062170706006","2.04950495049505","4","5.3016957271049","16.494337764648","2","2","5.81413053182503"
"CPS2-ASU-T89-ExpBlock2-335.2322","1089","ExpBlock2","1.58036600936303","3.23159784560144","2","2","2.89037175789616","7.53623188405797","2","2","3.95124371858143"
"CPS2-ASU-T89-ExpBlock2-567.3203","1089","ExpBlock2","3.05858987090367","3.15398886827458","2.125","3","3.45480785847943","13.8728323699422","2.6046511627907","3","4.84158649339937"
"CPS2-ASU-T89-ExpBlock2-62.5701","1089","ExpBlock2","6.80096467584054","13.0579891531081","2.07284768211921","5","5.69939036521249","32.9841897233202","2.46528803545052","6","6.43210035811158"
"CPS2-ASU-T89-ExpBlock2-742.8487","1089","ExpBlock2","10.2085402184707","19.5942190105614","2.09821428571429","4","6.49933221700084","28.5446261056017","2.09028459273798","3","6.91819093737443"
"CPS2-ASU-T89-Warmup-18.4233","1089","Warmup","0.689459497801106","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T89-Warmup-580.3179","1089","Warmup","3.90977443609023","10.1596516690856","2.05882352941176","3","4.90688827048575","18.6631369953673","2","2","5.64190707093815"
"CPS2-ASU-T90-ExpBlock1-108.3095","1090","ExpBlock1","1.27961412966378","2.21729490022173","2","2","2.30258509299405","10.6164383561644","2","2","4.12713438504509"
"CPS2-ASU-T90-ExpBlock1-317.2619","1090","ExpBlock1","0.224145268832458","0","NaN","1","0","4.71698113207547","2","2","2.30258509299405"
"CPS2-ASU-T90-ExpBlock1-822.1294","1090","ExpBlock1","1.54915590863952","0.732600732600733","2","2","1.38629436111989","2.79823269513991","2","2","2.94443897916644"
"CPS2-ASU-T90-ExpBlock2-6.0688","1090","ExpBlock2","0.936303021705206","3.03030303030303","2","2","2.30258509299405","5.61555075593953","2","2","3.25809653802149"
"CPS2-ASU-T90-Warmup-12.4865","1090","Warmup","0.473826074620514","0","NaN","1","0","5.33333333333333","2","2","2.77258872223978"
"CPS2-ASU-T91-ExpBlock1-21.0742","1091","ExpBlock1","0.655412115193645","2.5974025974026","2","2","1.79175946922805","3.84615384615385","2","2","2.63905732961526"
"CPS2-ASU-T91-ExpBlock1-252.9875","1091","ExpBlock1","0.814299900695134","0.696864111498258","2","2","0.693147180559945","6.42857142857143","2","2","3.29583686600433"
"CPS2-ASU-T91-ExpBlock1-520.4678","1091","ExpBlock1","1.62292523762236","2.62237762237762","2.14285714285714","3","2.62695717948058","3.54609929078014","2","2","3.2188758248682"
"CPS2-ASU-T91-ExpBlock2-274.4173","1091","ExpBlock2","1.75060292240034","5.18638573743922","2","2","3.46573590279972","7.86666666666667","2","2","4.07753744390572"
"CPS2-ASU-T91-ExpBlock2-430.6506","1091","ExpBlock2","0.649737551425734","0","NaN","1","0","3.59116022099448","2","2","2.56494935746154"
"CPS2-ASU-T91-ExpBlock2-752.7061","1091","ExpBlock2","1.01858419633991","3.89972144846797","2","2","2.63905732961526","1.6260162601626","2","2","2.07944154167984"
"CPS2-ASU-T91-ExpBlock2-8.7199","1091","ExpBlock2","1.11505178039438","2.03562340966921","2","2","2.07944154167984","5.22813688212928","2.75","3","2.9824418253113"
"CPS2-ASU-T91-ExpBlock2-99.8598","1091","ExpBlock2","0.289402752163427","0","NaN","1","0","0","NaN","1","0"
"CPS2-ASU-T91-Warmup-13.0552","1091","Warmup","1.13207547169811","2.00501253132832","2","2","2.07944154167984","2.44360902255639","2","2","2.56494935746154"
"CPS2-ASU-T91-Warmup-247.9928","1091","Warmup","2.01163285572422","4.79548660084626","2","2","3.52636052461616","2.61282660332542","2","2","3.09104245335832"
"CPS2-ASU-T91-Warmup-409.2587","1091","Warmup","0.516385302879841","2.1978021978022","2","2","1.38629436111989","0","NaN","1","0"
"CPS2-ASU-T91-Warmup-716.9689","1091","Warmup","2.24996453397645","7.06179066834805","2","2","4.02535169073515","25","2.13364055299539","3","5.36839096552322"
"CPS2-ASU-T93-ExpBlock1-14.4864","1093","ExpBlock1","2.00595829195631","3.39462517680339","2","2","3.17805383034795","5.35714285714286","2","2","3.80666248977032"
"CPS2-ASU-T93-ExpBlock1-254.2033","1093","ExpBlock1","0.295077315931338","1.92307692307692","2","2","0.693147180559945","5.06329113924051","2","2","2.484906649788"
"CPS2-ASU-T93-ExpBlock1-773.0607","1093","ExpBlock1","0.331961980422755","1.70940170940171","2","2","0.693147180559945","10.4","2","2","3.25809653802149"
"CPS2-ASU-T93-ExpBlock2-27.0247","1093","ExpBlock2","1.21151936444886","0.468384074941452","2","2","0.693147180559945","5.71428571428571","2","2","3.46573590279972"
"CPS2-ASU-T93-ExpBlock2-270.3944","1093","ExpBlock2","3.60051071073911","11.1899133175729","2.02857142857143","3","4.93869472908965","19.8288159771755","2.25101214574899","3","5.49197990846024"
"CPS2-ASU-T93-ExpBlock2-461.3928","1093","ExpBlock2","0.377358490566038","1.50375939849624","2","2","0.693147180559945","0","NaN","1","0"
"CPS2-ASU-T93-ExpBlock2-634.2607","1093","ExpBlock2","1.5065966803802","2.44821092278719","2.16666666666667","3","2.47138048635965","4.66867469879518","2","2","3.43398720448515"
"CPS2-ASU-T93-Warmup-183.668","1093","Warmup","2.50531990353242","5.88901472253681","2","2","3.95124371858143","17.0275590551181","2","2","5.15329159449777"
"CPS2-ASU-T93-Warmup-30.3318","1093","Warmup","6.55412115193645","13.1601731601732","2.06802721088435","3","5.67701469731664","19.5251739664347","2.15837104072398","3","6.07826316520409"
"CPS2-ASU-T93-Warmup-348.2169","1093","Warmup","3.6515817846503","12.8982128982129","2.04938271604938","3","5.08267705764994","39.6830985915493","2.3","3","6.17550707378537"
"CPS2-ASU-T93-Warmup-519.9616","1093","Warmup","0.819974464463044","1.3840830449827","2","2","1.38629436111989","1.18483412322275","2","2","1.6094379124341"
"CPS2-ASU-T96-ExpBlock1-39.2979","1096","ExpBlock1","0.556107249255213","1.02040816326531","2","2","0.693147180559945","0","NaN","1","0"
"CPS2-ASU-T96-ExpBlock1-643.0092","1096","ExpBlock1","6.76975457511704","13.6211232187762","2.07006369426752","4","5.74056381397664","16.0976578007146","2.07416879795396","3","5.96162461658204"
"CPS2-ASU-T96-ExpBlock2-209.1095","1096","ExpBlock2","0.978862249964534","2.60869565217391","2.25","3","2.06206954130016","2.30125523012552","2","2","2.39789527279837"
"CPS2-ASU-T96-ExpBlock2-27.7797","1096","ExpBlock2","9.29209816995319","19.4503816793893","2.11627906976744","4","6.38780100777669","36.7077464788732","2.1737619461338","5","7.01695204918587"
"CPS2-ASU-T96-Warmup-125.4092","1096","Warmup","2.44573698396936","4.64037122969838","2.10526315789474","3","3.62805968789771","9.04522613065327","2","2","4.49980967033028"
"CPS2-ASU-T96-Warmup-578.8118","1096","Warmup","3.84735423464321","9.66076696165192","2.01538461538462","3","4.86591186271011","12.6930826057757","2.05434782608696","3","5.20956724457485"
"CPS2-ASU-T96-Warmup-8.7984","1096","Warmup","0.58731734997872","0","NaN","1","0","3.52941176470588","2","2","2.484906649788"
"CPS2-ASU-T97-ExpBlock1-341.5119","1097","ExpBlock1","0.541920839835438","2.09424083769634","2","2","1.38629436111989","3.08641975308642","2","2","2.30258509299405"
