"GROUPID","block","REC","DET","ADL","MDL","DENTR","LAM","AVL","MVL","VENTR"
"2035","Warmup","0.0770317579394849","0.129849050478818","2","2","2.07944154167984","0.857738022301189","2","2","4.24849524204937"
"2036","ExpBlock1","0.250687671917979","0.369077306733167","2","2","4.30406509320417","1.02947845804989","2","2","5.42495001748142"
"2036","ExpBlock2","0.0865216304076019","0.144508670520231","2","2","2.30258509299405","0.482062780269058","2","2","3.76120011569356"
"2036","Warmup","0.0982120530132533","0.305537873965627","2","2","3.17805383034795","0.994419076610857","2","2","4.58496747867056"
"2037","ExpBlock1","0.191885471367842","0.573401967811299","2","2","4.47733681447821","4.28027901077996","2.12142857142857","3","6.5403975490825"
"2037","ExpBlock2","0.433533383345836","0.865201591970929","2","2","5.7037824746562","6.56868626274745","2","2","7.78696700261463"
"2037","Warmup","0.665953988497124","1.16215759532884","2.00323624595469","3","6.42614017523012","3.54667680002895","2","2","7.58069975222459"
"2038","ExpBlock1","0.0793698424606152","0.126023944549464","2","2","2.07944154167984","1.25778629611883","2","2","4.65396035015753"
"2038","ExpBlock2","0.0967366841710428","0.258498125888587","2","2","2.99573227355399","0.647016534867002","2","2","4.14313472639154"
"2038","Warmup","0.159802450612653","0.422502151631328","2","2","3.98898404656428","3.18652323929369","2","2","6.15485809401642"
"2039","ExpBlock1","0.109439859964991","0.297041014509311","2","2","3.25809653802149","0.204594066772064","2","2","3.09104245335832"
"2039","ExpBlock2","0.251275318829707","0.507538438572921","2","2","4.62497281328427","1.92333800968457","2","2","6.05208916892445"
"2039","Warmup","0.10423855963991","0.311862780376634","2","2","3.25809653802149","0.831962851891264","2","2","4.4543472962535"
"2040","ExpBlock1","0.126094023505876","0.337134357957362","2","2","3.52636052461616","0.562681009515929","2","2","4.21950770517612"
"2040","ExpBlock2","0.0827706926731683","0.211480362537764","2","2","2.63905732961526","1.42691415313225","2","2","4.81218435537242"
"2040","Warmup","0.827256814203551","1.67311528928118","2.00907441016334","3","7.00391482555247","9.95540167830526","2.08575380359613","3","8.7726059969978"
"2043","ExpBlock1","0.169217304326082","0.22166395744052","2","2","3.40119738166215","1.96343504570619","2","2","5.72031177660741"
"2043","ExpBlock2","0.0953238309577394","0.157397691500525","2","2","2.484906649788","2.28595178719867","2","2","5.3936275463524"
"2043","Warmup","0.26072768192048","0.40281973816717","2","2","4.43081679884331","2.29729138406336","2.13849287169043","3","6.18462218444488"
"2044","ExpBlock1","0.126681670417604","0.217133833399131","2","2","3.09104245335832","1.03033300362677","2","2","4.8283137373023"
"2044","ExpBlock2","0.115803950987747","0.129561649751674","2","2","2.484906649788","0.87018291600071","2","2","4.58496747867056"
"2044","Warmup","0.305763940985246","0.772848088325496","2.01063829787234","3","5.23531106096267","8.07408807408807","2.08695652173913","3","7.61600706156702"
"2045","ExpBlock1","0.449787446861715","0.928448323789403","2","2","5.81114099297672","6.96002528045505","2","2","7.87966991460441"
"2045","ExpBlock2","0.31150287571893","0.385325519788071","2","2","4.56434819146784","4.90079512521364","2","2","7.18462915271751"
"2045","Warmup","1.06204051012753","2.19208401026583","2.02171552660152","3","7.51634098711395","10.1188148420786","2.1884328358209","3","8.97748635789413"
"2046","ExpBlock1","0.174093523380845","0.402183280666475","2","2","4.02535169073515","2.26701833710123","2","2","5.88887795833294"
