"GROUPID","block","REC","DET","ADL","MDL","DENTR","LAM","AVL","MVL","VENTR"
"1070","ExpBlock1","1.47745686421605","2.91705806189545","2.01814988290398","4","8.13412296912776","5.04631055114965","2.03797681062006","4","8.68742991236693"
"1070","ExpBlock2","1.62120530132533","3.35328232971372","2.01857010213556","3","8.3662808588732","6.58608275610645","2.03460816518067","4","9.04640115033492"
"1070","Warmup","1.32320580145036","2.87347632996315","2.01257445400397","4","8.01222997796486","10.3820829082816","2.14813393456778","5","9.23346316495818"
"1071","ExpBlock1","2.24321080270068","4.6970102334292","2.0252343186734","4","9.02395924557128","9.95496439044826","2.08551302038224","4","9.75039370610659"
"1071","ExpBlock2","0.531757939484871","1.06042793322361","2.00444444444444","3","6.10877023235349","2.8632382663373","2.01421800947867","3","7.14211513765642"
"1071","Warmup","3.30908977244311","6.16297830054296","2.03379052369077","4","9.67921847969369","14.2604280340957","2.09584435626102","5","10.489868955147"
"1072","ExpBlock1","2.00241310327582","3.89877179946676","2.0220207253886","4","8.72602034342119","7.74422921561735","2.09466221851543","5","9.3776789140719"
"1072","Warmup","1.36296574143536","2.60618291899826","2.01061571125265","4","7.94536941496287","5.69047833528511","2.05097402597403","4","8.72074102935784"
"1074","ExpBlock1","0.760665166291573","1.3494855189191","2.00733496332518","3","6.70607830315156","4.04054871256246","2.04428341384863","4","7.8130421075365"
"1074","ExpBlock2","4.65821455363841","8.92866728937847","2.05149552883133","5","10.3812324851174","20.1233968026826","2.1973617083303","5","11.1125100482592"
"1074","Warmup","1.4513503375844","2.85322926627555","2.00727272727273","3","8.10090028607002","7.82442263230549","2.07664643740166","5","9.08433978195414"
"1075","ExpBlock1","2.04484871217804","4.04409741542187","2.01523461304083","4","8.7876969077103","12.6985085806448","2.13518866487228","4","9.87449073448315"
"1075","ExpBlock2","0.601512878219555","1.12868694007358","2.00369003690037","3","6.29486918121504","3.73884930850745","2.05540318156884","4","7.50105278525945"
"1075","Warmup","1.03208302075519","1.82807162067211","2.00398406374502","3","7.31678417780504","5.605824048447","2.07463339899322","6","8.41558056167317"
"1076","ExpBlock1","0.809402350587647","1.80116164112704","2.00688468158348","3","7.05716148415138","4.34023615439942","2.05061946902655","3","7.94123171500134"
"1076","ExpBlock2","1.54736184046012","3.11495014463711","2.01832460732984","3","8.24608248927889","5.62071597830754","2.04085462682258","3","8.83905329454016"
"1077","ExpBlock1","1.7072768192048","3.27064475495796","2.01716350496838","4","8.3937462786892","13.1741345959523","2.15737840553159","5","9.71939429427884"
"1077","ExpBlock2","1.55825206301575","3.020966227764","2.01660417782539","3","8.2234876674432","5.60140252232901","2.04262059035277","4","8.84131512021"
"1078","ExpBlock1","0.668404601150288","1.31128528404946","2.00859598853868","3","6.54730220091047","4.33022593267098","2.03430749682338","3","7.76333497116366"
"1078","ExpBlock2","1.48080770192548","2.97378308776966","2.01718213058419","3","8.15642317045095","6.37356250259476","2.02159599683961","4","8.93210698585874"
"1078","Warmup","1.70231307826957","3.26549199051054","2.01999091322126","3","8.38772199414868","9.36981997958755","2.09305521869189","4","9.4130864838245"
"1080","ExpBlock1","2.53473368342086","4.88832327058916","2.02741407528642","4","9.18478332363088","10.9020261029268","2.07835925132694","4","9.96487336594337"
"1080","ExpBlock2","0.451862965741435","0.758162700608744","2","2","5.61312810638805","3.99973780807551","2.06009453072248","3","7.29459432360416"
"1080","Warmup","1.67116779194799","3.17671704324405","2.02383222116301","4","8.33916854418568","8.04326993955477","2.07049335863378","4","9.25584696164728"
"1083","ExpBlock1","1.3773568392098","2.72237906337088","2.01952861952862","3","7.99427176981035","6.8941075775002","2.14612822647794","5","8.86599219999436"
"1083","ExpBlock2","1.00413853463366","2.20393221351994","2.00908059023837","3","7.47323699359347","4.73083791959762","2.0046332046332","3","8.26438079458126"
"1083","Warmup","2.15362590647662","3.98729731141907","2.02357100766058","4","8.82031095059017","9.18121976275058","2.0787422037422","5","9.63241991153952"
"1084","ExpBlock1","0.630657664416104","1.20539254559873","2.00660066006601","3","6.4061735815571","4.52135774218154","2.01529961750956","3","7.76183253699908"
"1084","ExpBlock2","1.83988497124281","3.60166899982331","2.01674277016743","3","8.56536372326413","6.09671882752055","2.05386787125918","3","9.08341211259848"
"1084","Warmup","1.9577519379845","4.27191038504033","2.03622526636225","4","8.78652870358824","15.9789003726802","2.21654128761372","5","10.018398094019"
"1086","ExpBlock1","0.418554638659665","0.961883140160115","2","2","5.77455154554445","2.74269928966062","2.01449275362319","3","6.87163303668725"
"1086","ExpBlock2","0.643185796449112","1.26744683332685","2","2","6.48004456192658","3.53467310355151","2.0322754168908","5","7.52253144281112"
"1086","Warmup","1.128032008002","1.88317446242518","2.01303317535545","3","7.42991969579362","5.84417696811971","2.07049558202075","4","8.54871186062756"
"1087","ExpBlock1","0.853163290822706","1.64868984113957","2.00892857142857","3","7.02013211319677","5.14835696793667","2.06983400114482","4","8.15133206936809"
"1087","ExpBlock2","2.10366341585396","3.99997622599569","2.01859628074385","4","8.80307391325178","5.85047958602299","2.00877281435918","3","9.20107024685939"
"1087","Warmup","2.10771442860715","4.12160759305947","2.02329644729179","4","8.83210561238111","10.734281108017","2.1118800461361","5","9.74692572842548"
"1089","ExpBlock1","1.34591147786947","2.92718726195121","2.01341853035144","4","8.04726057499047","5.98243437973114","2.07974001268231","4","8.74128030116559"
"1089","ExpBlock2","5.27750687671918","10.070481763584","2.05785243996902","5","10.6227380304972","18.5520932809866","2.13376996718466","4","11.1945652160136"
"1089","Warmup","3.88619654913728","7.45774054269701","2.03941580151329","5","10.0273050501149","13.1578106119213","2.1031654786541","5","10.5642116600241"
